xi	eta	x	y	stress_r	stress_theta
 2.2222222222e-02	 2.7777777778e-01	 9.3284334482e-01	 4.1802101099e-01	 2.2889715260e+01	 5.0984165657e-01
 2.2222222222e-02	 2.8888888889e-01	 9.2524006867e-01	 4.3459071196e-01	 2.2276421517e+01	 4.5873596691e-01
 2.2222222222e-02	 3.0000000000e-01	 9.1731733111e-01	 4.5107337059e-01	 2.1690604330e+01	 4.2583188165e-01
 2.2222222222e-02	 3.1111111111e-01	 9.0907613085e-01	 4.6746000891e-01	 2.1124257453e+01	 4.0733189572e-01
 2.2222222222e-02	 3.2222222222e-01	 9.0051779547e-01	 4.8374163728e-01	 2.0568993451e+01	 3.9956647217e-01
 2.2222222222e-02	 3.3333333333e-01	 8.9164398397e-01	 4.9990926922e-01	 2.0016185069e+01	 3.9898010483e-01
 3.3333333333e-02	 2.7777777778e-01	 9.4298294640e-01	 4.2256471763e-01	 2.2411718704e+01	 7.1247073827e-01
 3.3333333333e-02	 2.8888888889e-01	 9.3529702594e-01	 4.3931452405e-01	 2.1813265583e+01	 6.5281246263e-01
 3.3333333333e-02	 3.0000000000e-01	 9.2728817166e-01	 4.5597634201e-01	 2.1244214163e+01	 6.1215532274e-01
 3.3333333333e-02	 3.1111111111e-01	 9.1895739314e-01	 4.7254109596e-01	 2.0696168592e+01	 5.8617964469e-01
 3.3333333333e-02	 3.2222222222e-01	 9.1030603238e-01	 4.8899969856e-01	 2.0160297724e+01	 5.7072265355e-01
 3.3333333333e-02	 3.3333333333e-01	 9.0133576641e-01	 5.0534306562e-01	 1.9627475779e+01	 5.6176761730e-01
 4.4444444444e-02	 2.7777777778e-01	 9.5312254797e-01	 4.2710842427e-01	 2.1973903607e+01	 9.0184011894e-01
 4.4444444444e-02	 2.8888888889e-01	 9.4535398321e-01	 4.4403833614e-01	 2.1390570150e+01	 8.3451180778e-01
 4.4444444444e-02	 3.0000000000e-01	 9.3725901222e-01	 4.6087931343e-01	 2.0838683963e+01	 7.8700814889e-01
 4.4444444444e-02	 3.1111111111e-01	 9.2883865543e-01	 4.7762218301e-01	 2.0309471440e+01	 7.5446688499e-01
 4.4444444444e-02	 3.2222222222e-01	 9.2009426929e-01	 4.9425775983e-01	 1.9793666889e+01	 7.3221289276e-01
 4.4444444444e-02	 3.3333333333e-01	 9.1102754884e-01	 5.1077686203e-01	 1.9281651600e+01	 7.1575092056e-01
