e	頂点番号	xx	yy	xy	zz
70	3	-2.162894240801897e-05	4.534832473140043e-05	-1.214495549141123e-05	0.000000000000000e+00
71	0	-2.515648592665553e-05	4.907385313574739e-05	-1.374984727327213e-05	0.000000000000000e+00
71	1	-2.448259320922356e-05	5.001332379744296e-05	-5.533266641848017e-06	0.000000000000000e+00
71	2	-2.162894240801897e-05	4.534832473140041e-05	-1.214495549141124e-05	0.000000000000000e+00
71	3	-2.322543778995521e-05	4.790864695324863e-05	-7.696609403610708e-06	0.000000000000000e+00
72	0	-2.448259320922356e-05	5.001332379744296e-05	-5.533266641848032e-06	0.000000000000000e+00
72	1	-2.339984280183895e-05	4.955862346111802e-05	-1.009822546867512e-06	0.000000000000000e+00
72	2	-2.322543778995520e-05	4.790864695324867e-05	-7.696609403610708e-06	0.000000000000000e+00
72	3	-2.289759835670231e-05	4.838398749575162e-05	-3.582505586537861e-06	0.000000000000000e+00
73	0	-2.339984280183895e-05	4.955862346111802e-05	-1.009822546867512e-06	0.000000000000000e+00
73	1	-2.202796109188777e-05	4.846324245659771e-05	1.305837311895918e-06	0.000000000000000e+00
73	2	-2.289759835670231e-05	4.838398749575162e-05	-3.582505586537861e-06	0.000000000000000e+00
73	3	-2.222694923653813e-05	4.804197791915123e-05	-1.016293872835593e-06	0.000000000000000e+00
74	0	-2.202796109188776e-05	4.846324245659770e-05	1.305837311895890e-06	0.000000000000000e+00
74	1	-2.104096278570588e-05	4.745766065670547e-05	2.086174099207683e-06	0.000000000000000e+00
74	2	-2.222694923653811e-05	4.804197791915122e-05	-1.016293872835593e-06	0.000000000000000e+00
74	3	-2.143331084702240e-05	4.741862330375391e-05	4.933900212103118e-07	0.000000000000000e+00
75	0	-2.104096278570587e-05	4.745766065670546e-05	2.086174099207666e-06	0.000000000000000e+00
75	1	-2.031614426773060e-05	4.663601083023448e-05	2.298424581017711e-06	0.000000000000000e+00
75	2	-2.143331084702240e-05	4.741862330375391e-05	4.933900212103220e-07	0.000000000000000e+00
75	3	-2.077581549289303e-05	4.675748883292101e-05	1.203189950872209e-06	0.000000000000000e+00
76	0	-2.031614426773060e-05	4.663601083023448e-05	2.298424581017711e-06	0.000000000000000e+00
76	1	-1.984348795962935e-05	4.599910069156209e-05	2.174620650736466e-06	0.000000000000000e+00
76	2	-2.077581549289303e-05	4.675748883292101e-05	1.203189950872209e-06	0.000000000000000e+00
76	3	-2.024950945813663e-05	4.617782480775010e-05	1.514278311253158e-06	0.000000000000000e+00
77	0	-1.984348795962935e-05	4.599910069156209e-05	2.174620650736466e-06	0.000000000000000e+00
77	1	-1.951597982734284e-05	4.550039600283347e-05	1.985218983472503e-06	0.000000000000000e+00
77	2	-2.024950945813663e-05	4.617782480775010e-05	1.514278311253158e-06	0.000000000000000e+00
77	3	-1.985732383671114e-05	4.567603156748173e-05	1.581552175795544e-06	0.000000000000000e+00
78	0	-1.951597982734284e-05	4.550039600283347e-05	1.985218983472503e-06	0.000000000000000e+00
78	1	-1.929339567923651e-05	4.509519449031863e-05	1.757605562795021e-06	0.000000000000000e+00
78	2	-1.985732383671114e-05	4.567603156748173e-05	1.581552175795544e-06	0.000000000000000e+00
78	3	-1.955747973893644e-05	4.525341609986926e-05	1.540513959756179e-06	0.000000000000000e+00
79	0	-1.929339567923651e-05	4.509519449031863e-05	1.757605562795021e-06	0.000000000000000e+00
79	1	-1.912946604053456e-05	4.475179815498978e-05	1.543051686127402e-06	0.000000000000000e+00
79	2	-1.955747973893644e-05	4.525341609986926e-05	1.540513959756179e-06	0.000000000000000e+00
79	3	-1.932941880273254e-05	4.488639881946083e-05	1.433466023357211e-06	0.000000000000000e+00
80	0	-1.912946604053456e-05	4.475179815498975e-05	1.543051686127436e-06	0.000000000000000e+00
80	1	-1.900169375309216e-05	4.444376378843277e-05	1.329259561670243e-06	0.000000000000000e+00
80	2	-1.932941880273257e-05	4.488639881946084e-05	1.433466023357234e-06	0.000000000000000e+00
80	3	-1.914637894749582e-05	4.456103765346694e-05	1.287943247617816e-06	0.000000000000000e+00
81	0	-1.900169375309218e-05	4.444376378843278e-05	1.329259561670189e-06	0.000000000000000e+00
81	1	-1.888993472125287e-05	4.415271090789525e-05	1.106248009073918e-06	0.000000000000000e+00
81	2	-1.914637894749586e-05	4.456103765346694e-05	1.287943247617808e-06	0.000000000000000e+00
81	3	-1.899411635346801e-05	4.426241806962900e-05	1.099325689114306e-06	0.000000000000000e+00
82	0	-1.888993472125287e-05	4.415271090789525e-05	1.106248009073918e-06	0.000000000000000e+00
82	1	-1.878124783929930e-05	4.386284032899428e-05	8.437160096592525e-07	0.000000000000000e+00
82	2	-1.899411635346801e-05	4.426241806962900e-05	1.099325689114306e-06	0.000000000000000e+00
82	3	-1.885938470804607e-05	4.398070538617869e-05	8.505264345201271e-07	0.000000000000000e+00
83	0	-1.878124783929930e-05	4.386284032899428e-05	8.437160096592525e-07	0.000000000000000e+00
83	1	-1.866425056177068e-05	4.356130043549544e-05	4.978059874360555e-07	0.000000000000000e+00
83	2	-1.885938470804607e-05	4.398070538617869e-05	8.505264345201271e-07	0.000000000000000e+00
83	3	-1.873584699503338e-05	4.371021021583787e-05	5.039597890616414e-07	0.000000000000000e+00
84	0	-1.866425056177068e-05	4.356130043549544e-05	4.978059874360555e-07	0.000000000000000e+00
84	1	-1.853018550824529e-05	4.323691305573205e-05	7.285347526262646e-10	0.000000000000000e+00
84	2	-1.873584699503338e-05	4.371021021583787e-05	5.039597890616414e-07	0.000000000000000e+00
84	3	-1.862200024213865e-05	4.345157327725822e-05	6.281633511555406e-10	0.000000000000000e+00
85	0	-1.238922037053427e-05	3.559053635489843e-05	-6.697727342281571e-07	0.000000000000000e+00
85	1	-1.578238885591553e-05	3.917041801589269e-05	-1.045878013498429e-05	0.000000000000000e+00
85	2	-1.529489190526931e-05	3.545561515882274e-05	3.804864568265551e-07	0.000000000000000e+00
85	3	-1.553956643840877e-05	3.644547665730161e-05	-6.846735162673456e-06	0.000000000000000e+00
86	0	-1.578238885591553e-05	3.917041801589267e-05	-1.045878013498434e-05	0.000000000000000e+00
86	1	-1.901365193067782e-05	4.159803683428828e-05	-1.556798721394063e-05	0.000000000000000e+00
86	2	-1.553956643840878e-05	3.644547665730159e-05	-6.846735162673463e-06	0.000000000000000e+00
86	3	-1.829651006828936e-05	4.080749415441345e-05	-9.752140393538138e-06	0.000000000000000e+00
87	0	-1.901365193067782e-05	4.159803683428825e-05	-1.556798721394063e-05	0.000000000000000e+00
87	1	-2.162894240801897e-05	4.534832473140043e-05	-1.214495549141123e-05	0.000000000000000e+00
87	2	-1.829651006828935e-05	4.080749415441345e-05	-9.752140393538110e-06	0.000000000000000e+00
87	3	-2.067368871835124e-05	4.421284769559016e-05	-1.011370784831499e-05	0.000000000000000e+00
88	0	-2.162894240801897e-05	4.534832473140041e-05	-1.214495549141124e-05	0.000000000000000e+00
88	1	-2.322543778995521e-05	4.790864695324863e-05	-7.696609403610708e-06	0.000000000000000e+00
88	2	-2.067368871835124e-05	4.421284769559019e-05	-1.011370784831501e-05	0.000000000000000e+00
88	3	-2.165392571674182e-05	4.620720448904125e-05	-7.671299716404400e-06	0.000000000000000e+00
89	0	-2.322543778995520e-05	4.790864695324867e-05	-7.696609403610708e-06	0.000000000000000e+00
89	1	-2.289759835670231e-05	4.838398749575162e-05	-3.582505586537861e-06	0.000000000000000e+00
89	2	-2.165392571674181e-05	4.620720448904129e-05	-7.671299716404401e-06	0.000000000000000e+00
89	3	-2.209280737378786e-05	4.715720390198607e-05	-4.908959289421002e-06	0.000000000000000e+00
90	0	-2.289759835670231e-05	4.838398749575162e-05	-3.582505586537861e-06	0.000000000000000e+00
90	1	-2.222694923653813e-05	4.804197791915123e-05	-1.016293872835593e-06	0.000000000000000e+00
90	2	-2.209280737378786e-05	4.715720390198607e-05	-4.908959289421002e-06	0.000000000000000e+00
90	3	-2.184989836100870e-05	4.731980251567488e-05	-2.531276506390823e-06	0.000000000000000e+00
91	0	-2.222694923653811e-05	4.804197791915122e-05	-1.016293872835593e-06	0.000000000000000e+00
91	1	-2.143331084702240e-05	4.741862330375391e-05	4.933900212103118e-07	0.000000000000000e+00
91	2	-2.184989836100870e-05	4.731980251567483e-05	-2.531276506390826e-06	0.000000000000000e+00
91	3	-2.140837336583240e-05	4.705436582645518e-05	-9.247977532846825e-07	0.000000000000000e+00
92	0	-2.143331084702240e-05	4.741862330375391e-05	4.933900212103220e-07	0.000000000000000e+00
92	1	-2.077581549289303e-05	4.675748883292101e-05	1.203189950872209e-06	0.000000000000000e+00
92	2	-2.140837336583242e-05	4.705436582645518e-05	-9.247977532846452e-07	0.000000000000000e+00
92	3	-2.089829825117369e-05	4.663405454443986e-05	1.147111305188368e-07	0.000000000000000e+00
93	0	-2.077581549289303e-05	4.675748883292101e-05	1.203189950872209e-06	0.000000000000000e+00
93	1	-2.024950945813663e-05	4.617782480775010e-05	1.514278311253158e-06	0.000000000000000e+00
93	2	-2.089829825117369e-05	4.663405454443986e-05	1.147111305188368e-07	0.000000000000000e+00
93	3	-2.044124499597323e-05	4.616836998481254e-05	7.005827121916739e-07	0.000000000000000e+00
94	0	-2.024950945813663e-05	4.617782480775010e-05	1.514278311253158e-06	0.000000000000000e+00
94	1	-1.985732383671114e-05	4.567603156748173e-05	1.581552175795544e-06	0.000000000000000e+00
94	2	-2.044124499597323e-05	4.616836998481254e-05	7.005827121916739e-07	0.000000000000000e+00
94	3	-2.004868235279542e-05	4.572925597601309e-05	1.018284125908350e-06	0.000000000000000e+00
95	0	-1.985732383671114e-05	4.567603156748173e-05	1.581552175795544e-06	0.000000000000000e+00
95	1	-1.955747973893644e-05	4.525341609986926e-05	1.540513959756179e-06	0.000000000000000e+00
95	2	-2.004868235279542e-05	4.572925597601309e-05	1.018284125908350e-06	0.000000000000000e+00
95	3	-1.973036338686364e-05	4.532728030677707e-05	1.152186807621318e-06	0.000000000000000e+00
96	0	-1.955747973893644e-05	4.525341609986926e-05	1.540513959756179e-06	0.000000000000000e+00
96	1	-1.932941880273254e-05	4.488639881946083e-05	1.433466023357211e-06	0.000000000000000e+00
96	2	-1.973036338686364e-05	4.532728030677707e-05	1.152186807621318e-06	0.000000000000000e+00
96	3	-1.946936233731644e-05	4.496833563535641e-05	1.176393757681853e-06	0.000000000000000e+00
97	0	-1.932941880273257e-05	4.488639881946084e-05	1.433466023357234e-06	0.000000000000000e+00
97	1	-1.914637894749582e-05	4.456103765346694e-05	1.287943247617816e-06	0.000000000000000e+00
97	2	-1.946936233731641e-05	4.496833563535637e-05	1.176393757681832e-06	0.000000000000000e+00
97	3	-1.925637276157027e-05	4.464533679198245e-05	1.117342479526519e-06	0.000000000000000e+00
98	0	-1.914637894749586e-05	4.456103765346694e-05	1.287943247617808e-06	0.000000000000000e+00
98	1	-1.899411635346801e-05	4.426241806962900e-05	1.099325689114306e-06	0.000000000000000e+00
98	2	-1.925637276157026e-05	4.464533679198245e-05	1.117342479526472e-06	0.000000000000000e+00
98	3	-1.907801761758503e-05	4.435335338805774e-05	9.878702610365324e-07	0.000000000000000e+00
99	0	-1.899411635346801e-05	4.426241806962900e-05	1.099325689114306e-06	0.000000000000000e+00
99	1	-1.885938470804607e-05	4.398070538617869e-05	8.505264345201271e-07	0.000000000000000e+00
99	2	-1.907801761758503e-05	4.435335338805774e-05	9.878702610365324e-07	0.000000000000000e+00
99	3	-1.892792601460919e-05	4.408866649044554e-05	7.781872188064080e-07	0.000000000000000e+00
100	0	-1.885938470804607e-05	4.398070538617869e-05	8.505264345201271e-07	0.000000000000000e+00
100	1	-1.873584699503338e-05	4.371021021583787e-05	5.039597890616414e-07	0.000000000000000e+00
100	2	-1.892792601460919e-05	4.408866649044554e-05	7.781872188064080e-07	0.000000000000000e+00
100	3	-1.880331187743563e-05	4.385317149792949e-05	4.637197956532185e-07	0.000000000000000e+00
101	0	-1.873584699503338e-05	4.371021021583787e-05	5.039597890616414e-07	0.000000000000000e+00
101	1	-1.862200024213865e-05	4.345157327725822e-05	6.281633511555406e-10	0.000000000000000e+00
101	2	-1.880331187743563e-05	4.385317149792949e-05	4.637197956532185e-07	0.000000000000000e+00
101	3	-1.871018250074264e-05	4.365765272556588e-05	5.598776160433338e-10	0.000000000000000e+00
102	0	-1.529489190526931e-05	3.545561515882274e-05	3.804864568265551e-07	0.000000000000000e+00
102	1	-1.553956643840878e-05	3.644547665730156e-05	-6.846735162673432e-06	0.000000000000000e+00
102	2	-1.574766743254256e-05	3.925094439486554e-05	-1.639902728061847e-07	0.000000000000000e+00
102	3	-1.673296518029654e-05	4.007031430218951e-05	-4.580808457414201e-06	0.000000000000000e+00
103	0	-1.553956643840877e-05	3.644547665730158e-05	-6.846735162673476e-06	0.000000000000000e+00
103	1	-1.829651006828935e-05	4.080749415441348e-05	-9.752140393538118e-06	0.000000000000000e+00
103	2	-1.673296518029654e-05	4.007031430218959e-05	-4.580808457414194e-06	0.000000000000000e+00
103	3	-1.791476329652886e-05	4.143182813057481e-05	-7.768457220142299e-06	0.000000000000000e+00
104	0	-1.829651006828936e-05	4.080749415441348e-05	-9.752140393538113e-06	0.000000000000000e+00
104	1	-2.067368871835124e-05	4.421284769559017e-05	-1.011370784831497e-05	0.000000000000000e+00
104	2	-1.791476329652886e-05	4.143182813057481e-05	-7.768457220142336e-06	0.000000000000000e+00
104	3	-1.938744536609813e-05	4.345571159406823e-05	-8.025218128097804e-06	0.000000000000000e+00
105	0	-2.067368871835123e-05	4.421284769559015e-05	-1.011370784831500e-05	0.000000000000000e+00
105	1	-2.165392571674181e-05	4.620720448904131e-05	-7.671299716404410e-06	0.000000000000000e+00
105	2	-1.938744536609811e-05	4.345571159406827e-05	-8.025218128097794e-06	0.000000000000000e+00
105	3	-2.066625506543358e-05	4.512856703556574e-05	-6.976734508038974e-06	0.000000000000000e+00
106	0	-2.165392571674181e-05	4.620720448904131e-05	-7.671299716404407e-06	0.000000000000000e+00
106	1	-2.209280737378787e-05	4.715720390198604e-05	-4.908959289421012e-06	0.000000000000000e+00
106	2	-2.066625506543358e-05	4.512856703556574e-05	-6.976734508038964e-06	0.000000000000000e+00
106	3	-2.118494149262989e-05	4.614416436478689e-05	-5.157244918870495e-06	0.000000000000000e+00
107	0	-2.209280737378787e-05	4.715720390198604e-05	-4.908959289421012e-06	0.000000000000000e+00
107	1	-2.184989836100871e-05	4.731980251567483e-05	-2.531276506390796e-06	0.000000000000000e+00
107	2	-2.118494149262989e-05	4.614416436478689e-05	-5.157244918870495e-06	0.000000000000000e+00
107	3	-2.130026007604119e-05	4.654371969221726e-05	-3.386822135529903e-06	0.000000000000000e+00
108	0	-2.184989836100871e-05	4.731980251567484e-05	-2.531276506390819e-06	0.000000000000000e+00
108	1	-2.140837336583240e-05	4.705436582645512e-05	-9.247977532846791e-07	0.000000000000000e+00
108	2	-2.130026007604118e-05	4.654371969221731e-05	-3.386822135529940e-06	0.000000000000000e+00
108	3	-2.110299360338906e-05	4.655902912849391e-05	-1.888113032743873e-06	0.000000000000000e+00
109	0	-2.140837336583241e-05	4.705436582645512e-05	-9.247977532846791e-07	0.000000000000000e+00
109	1	-2.089829825117368e-05	4.663405454443982e-05	1.147111305188469e-07	0.000000000000000e+00
109	2	-2.110299360338907e-05	4.655902912849389e-05	-1.888113032743856e-06	0.000000000000000e+00
109	3	-2.079001612512478e-05	4.633732449165713e-05	-8.085874896377650e-07	0.000000000000000e+00
110	0	-2.089829825117368e-05	4.663405454443982e-05	1.147111305188469e-07	0.000000000000000e+00
110	1	-2.044124499597325e-05	4.616836998481250e-05	7.005827121916739e-07	0.000000000000000e+00
110	2	-2.079001612512478e-05	4.633732449165713e-05	-8.085874896377650e-07	0.000000000000000e+00
110	3	-2.043426828403063e-05	4.601937039293042e-05	-6.002231804200619e-08	0.000000000000000e+00
111	0	-2.044124499597325e-05	4.616836998481250e-05	7.005827121916739e-07	0.000000000000000e+00
111	1	-2.004868235279542e-05	4.572925597601302e-05	1.018284125908334e-06	0.000000000000000e+00
111	2	-2.043426828403063e-05	4.601937039293042e-05	-6.002231804200619e-08	0.000000000000000e+00
111	3	-2.009991529394103e-05	4.566520985127764e-05	4.118447142821749e-07	0.000000000000000e+00
112	0	-2.004868235279542e-05	4.572925597601302e-05	1.018284125908334e-06	0.000000000000000e+00
112	1	-1.973036338686362e-05	4.532728030677703e-05	1.152186807621335e-06	0.000000000000000e+00
112	2	-2.009991529394103e-05	4.566520985127764e-05	4.118447142821749e-07	0.000000000000000e+00
112	3	-1.979882004190958e-05	4.531757012420900e-05	6.944756653439191e-07	0.000000000000000e+00
113	0	-1.973036338686362e-05	4.532728030677703e-05	1.152186807621335e-06	0.000000000000000e+00
113	1	-1.946936233731641e-05	4.496833563535633e-05	1.176393757681822e-06	0.000000000000000e+00
113	2	-1.979882004190958e-05	4.531757012420900e-05	6.944756653439191e-07	0.000000000000000e+00
113	3	-1.954073571702153e-05	4.498948927890647e-05	8.328963707612517e-07	0.000000000000000e+00
114	0	-1.946936233731643e-05	4.496833563535637e-05	1.176393757681832e-06	0.000000000000000e+00
114	1	-1.925637276157024e-05	4.464533679198240e-05	1.117342479526519e-06	0.000000000000000e+00
114	2	-1.954073571702154e-05	4.498948927890649e-05	8.328963707612483e-07	0.000000000000000e+00
114	3	-1.931997522151570e-05	4.468861927631669e-05	8.646991636332562e-07	0.000000000000000e+00
115	0	-1.925637276157025e-05	4.464533679198240e-05	1.117342479526502e-06	0.000000000000000e+00
115	1	-1.907801761758500e-05	4.435335338805767e-05	9.878702610365426e-07	0.000000000000000e+00
115	2	-1.931997522151574e-05	4.468861927631667e-05	8.646991636333070e-07	0.000000000000000e+00
115	3	-1.913424629706598e-05	4.441663416488538e-05	8.026723300781093e-07	0.000000000000000e+00
116	0	-1.907801761758500e-05	4.435335338805767e-05	9.878702610365426e-07	0.000000000000000e+00
116	1	-1.892792601460920e-05	4.408866649044546e-05	7.781872188063436e-07	0.000000000000000e+00
116	2	-1.913424629706598e-05	4.441663416488538e-05	8.026723300781093e-07	0.000000000000000e+00
116	3	-1.898018169650745e-05	4.417713871810483e-05	6.486957263707177e-07	0.000000000000000e+00
117	0	-1.892792601460920e-05	4.408866649044546e-05	7.781872188063436e-07	0.000000000000000e+00
117	1	-1.880331187743566e-05	4.385317149792939e-05	4.637197956531473e-07	0.000000000000000e+00
117	2	-1.898018169650745e-05	4.417713871810483e-05	6.486957263707177e-07	0.000000000000000e+00
117	3	-1.886100120440053e-05	4.397826069162845e-05	3.894307206199329e-07	0.000000000000000e+00
118	0	-1.880331187743566e-05	4.385317149792939e-05	4.637197956531473e-07	0.000000000000000e+00
118	1	-1.871018250074267e-05	4.365765272556588e-05	5.598776159620187e-10	0.000000000000000e+00
118	2	-1.886100120440053e-05	4.397826069162845e-05	3.894307206199329e-07	0.000000000000000e+00
118	3	-1.878745155855889e-05	4.383798230217337e-05	1.817413459309636e-10	0.000000000000000e+00
119	0	-1.574766743254256e-05	3.925094439486551e-05	-1.639902728061847e-07	0.000000000000000e+00
