e	gp_n	x	y
33	9	9.605887928357395e+00	9.823473657602519e-01
33	10	9.805876777524960e+00	9.823473657602522e-01
33	11	9.959157738704134e+00	9.823473657602519e-01
33	12	9.452606967178220e+00	1.135628326939428e+00
33	13	9.605887928357397e+00	1.135628326939427e+00
33	14	9.805876777524960e+00	1.135628326939427e+00
33	15	9.959157738704134e+00	1.135628326939427e+00
34	0	4.084226129586688e-02	1.217312849531161e+00
34	1	1.941232224750423e-01	1.217312849531161e+00
34	2	3.941120716426049e-01	1.217312849531161e+00
34	3	5.473930328217804e-01	1.217312849531162e+00
34	4	4.084226129586689e-02	1.370593810710337e+00
34	5	1.941232224750424e-01	1.370593810710336e+00
34	6	3.941120716426048e-01	1.370593810710337e+00
34	7	5.473930328217802e-01	1.370593810710337e+00
34	8	4.084226129586689e-02	1.570582659877899e+00
34	9	1.941232224750423e-01	1.570582659877899e+00
34	10	3.941120716426048e-01	1.570582659877899e+00
34	11	5.473930328217802e-01	1.570582659877900e+00
34	12	4.084226129586688e-02	1.723863621057075e+00
34	13	1.941232224750423e-01	1.723863621057075e+00
34	14	3.941120716426048e-01	1.723863621057074e+00
34	15	5.473930328217802e-01	1.723863621057075e+00
35	0	6.290775554135140e-01	1.217312849531161e+00
35	1	7.823585165926896e-01	1.217312849531162e+00
35	2	9.823473657602518e-01	1.217312849531161e+00
35	3	1.135628326939427e+00	1.217312849531161e+00
35	4	6.290775554135140e-01	1.370593810710337e+00
35	5	7.823585165926895e-01	1.370593810710337e+00
35	6	9.823473657602518e-01	1.370593810710337e+00
35	7	1.135628326939427e+00	1.370593810710337e+00
35	8	6.290775554135138e-01	1.570582659877899e+00
35	9	7.823585165926895e-01	1.570582659877900e+00
35	10	9.823473657602519e-01	1.570582659877900e+00
35	11	1.135628326939427e+00	1.570582659877900e+00
35	12	6.290775554135141e-01	1.723863621057075e+00
35	13	7.823585165926893e-01	1.723863621057075e+00
35	14	9.823473657602517e-01	1.723863621057075e+00
35	15	1.135628326939427e+00	1.723863621057075e+00
36	0	1.217312849531161e+00	1.217312849531161e+00
36	1	1.370593810710337e+00	1.217312849531161e+00
36	2	1.570582659877899e+00	1.217312849531161e+00
36	3	1.723863621057075e+00	1.217312849531161e+00
36	4	1.217312849531161e+00	1.370593810710337e+00
36	5	1.370593810710337e+00	1.370593810710337e+00
36	6	1.570582659877899e+00	1.370593810710336e+00
36	7	1.723863621057075e+00	1.370593810710337e+00
36	8	1.217312849531162e+00	1.570582659877900e+00
36	9	1.370593810710337e+00	1.570582659877899e+00
36	10	1.570582659877900e+00	1.570582659877900e+00
36	11	1.723863621057074e+00	1.570582659877899e+00
36	12	1.217312849531161e+00	1.723863621057075e+00
36	13	1.370593810710337e+00	1.723863621057075e+00
36	14	1.570582659877899e+00	1.723863621057074e+00
36	15	1.723863621057075e+00	1.723863621057075e+00
37	0	1.805548143648808e+00	1.217312849531161e+00
37	1	1.958829104827984e+00	1.217312849531161e+00
37	2	2.158817953995547e+00	1.217312849531162e+00
37	3	2.312098915174721e+00	1.217312849531161e+00
37	4	1.805548143648808e+00	1.370593810710337e+00
37	5	1.958829104827984e+00	1.370593810710337e+00
37	6	2.158817953995547e+00	1.370593810710337e+00
37	7	2.312098915174722e+00	1.370593810710337e+00
37	8	1.805548143648808e+00	1.570582659877899e+00
37	9	1.958829104827984e+00	1.570582659877900e+00
37	10	2.158817953995547e+00	1.570582659877900e+00
37	11	2.312098915174722e+00	1.570582659877900e+00
37	12	1.805548143648808e+00	1.723863621057075e+00
37	13	1.958829104827983e+00	1.723863621057075e+00
37	14	2.158817953995546e+00	1.723863621057074e+00
37	15	2.312098915174722e+00	1.723863621057075e+00
38	0	2.393783437766456e+00	1.217312849531161e+00
38	1	2.547064398945631e+00	1.217312849531162e+00
38	2	2.747053248113193e+00	1.217312849531161e+00
38	3	2.900334209292368e+00	1.217312849531161e+00
38	4	2.393783437766456e+00	1.370593810710337e+00
38	5	2.547064398945631e+00	1.370593810710337e+00
38	6	2.747053248113194e+00	1.370593810710337e+00
38	7	2.900334209292369e+00	1.370593810710337e+00
38	8	2.393783437766455e+00	1.570582659877900e+00
38	9	2.547064398945631e+00	1.570582659877900e+00
38	10	2.747053248113194e+00	1.570582659877900e+00
38	11	2.900334209292369e+00	1.570582659877899e+00
38	12	2.393783437766456e+00	1.723863621057075e+00
38	13	2.547064398945631e+00	1.723863621057075e+00
38	14	2.747053248113193e+00	1.723863621057074e+00
38	15	2.900334209292370e+00	1.723863621057075e+00
39	0	2.982018731884103e+00	1.217312849531161e+00
39	1	3.135299693063278e+00	1.217312849531161e+00
39	2	3.335288542230841e+00	1.217312849531162e+00
39	3	3.488569503410016e+00	1.217312849531161e+00
39	4	2.982018731884102e+00	1.370593810710337e+00
39	5	3.135299693063277e+00	1.370593810710337e+00
39	6	3.335288542230840e+00	1.370593810710337e+00
39	7	3.488569503410016e+00	1.370593810710337e+00
39	8	2.982018731884102e+00	1.570582659877899e+00
39	9	3.135299693063279e+00	1.570582659877900e+00
39	10	3.335288542230840e+00	1.570582659877899e+00
39	11	3.488569503410015e+00	1.570582659877899e+00
39	12	2.982018731884103e+00	1.723863621057075e+00
39	13	3.135299693063278e+00	1.723863621057074e+00
39	14	3.335288542230840e+00	1.723863621057074e+00
39	15	3.488569503410016e+00	1.723863621057075e+00
40	0	3.570254026001750e+00	1.217312849531162e+00
40	1	3.723534987180925e+00	1.217312849531161e+00
40	2	3.923523836348488e+00	1.217312849531161e+00
40	3	4.076804797527664e+00	1.217312849531161e+00
40	4	3.570254026001749e+00	1.370593810710336e+00
40	5	3.723534987180925e+00	1.370593810710337e+00
40	6	3.923523836348487e+00	1.370593810710336e+00
40	7	4.076804797527662e+00	1.370593810710336e+00
40	8	3.570254026001749e+00	1.570582659877899e+00
40	9	3.723534987180925e+00	1.570582659877900e+00
40	10	3.923523836348488e+00	1.570582659877900e+00
40	11	4.076804797527663e+00	1.570582659877900e+00
40	12	3.570254026001749e+00	1.723863621057075e+00
40	13	3.723534987180924e+00	1.723863621057074e+00
40	14	3.923523836348487e+00	1.723863621057074e+00
40	15	4.076804797527664e+00	1.723863621057075e+00
41	0	4.158489320119396e+00	1.217312849531161e+00
41	1	4.311770281298572e+00	1.217312849531161e+00
41	2	4.511759130466134e+00	1.217312849531161e+00
41	3	4.665040091645310e+00	1.217312849531161e+00
41	4	4.158489320119397e+00	1.370593810710337e+00
41	5	4.311770281298572e+00	1.370593810710337e+00
41	6	4.511759130466135e+00	1.370593810710337e+00
41	7	4.665040091645311e+00	1.370593810710337e+00
41	8	4.158489320119396e+00	1.570582659877900e+00
41	9	4.311770281298572e+00	1.570582659877899e+00
41	10	4.511759130466137e+00	1.570582659877900e+00
41	11	4.665040091645311e+00	1.570582659877900e+00
41	12	4.158489320119398e+00	1.723863621057075e+00
41	13	4.311770281298573e+00	1.723863621057075e+00
41	14	4.511759130466134e+00	1.723863621057075e+00
41	15	4.665040091645311e+00	1.723863621057075e+00
42	0	4.746724614237044e+00	1.217312849531161e+00
42	1	4.900005575416220e+00	1.217312849531161e+00
42	2	5.099994424583782e+00	1.217312849531161e+00
42	3	5.253275385762958e+00	1.217312849531161e+00
42	4	4.746724614237044e+00	1.370593810710337e+00
42	5	4.900005575416221e+00	1.370593810710337e+00
42	6	5.099994424583782e+00	1.370593810710337e+00
42	7	5.253275385762959e+00	1.370593810710337e+00
42	8	4.746724614237044e+00	1.570582659877900e+00
42	9	4.900005575416219e+00	1.570582659877900e+00
42	10	5.099994424583783e+00	1.570582659877900e+00
42	11	5.253275385762958e+00	1.570582659877899e+00
42	12	4.746724614237044e+00	1.723863621057075e+00
42	13	4.900005575416219e+00	1.723863621057075e+00
42	14	5.099994424583782e+00	1.723863621057075e+00
42	15	5.253275385762959e+00	1.723863621057075e+00
43	0	5.334959908354691e+00	1.217312849531161e+00
43	1	5.488240869533866e+00	1.217312849531161e+00
43	2	5.688229718701429e+00	1.217312849531161e+00
43	3	5.841510679880604e+00	1.217312849531161e+00
43	4	5.334959908354691e+00	1.370593810710337e+00
43	5	5.488240869533866e+00	1.370593810710337e+00
43	6	5.688229718701431e+00	1.370593810710337e+00
43	7	5.841510679880606e+00	1.370593810710337e+00
43	8	5.334959908354691e+00	1.570582659877899e+00
43	9	5.488240869533867e+00	1.570582659877900e+00
43	10	5.688229718701428e+00	1.570582659877900e+00
43	11	5.841510679880604e+00	1.570582659877900e+00
43	12	5.334959908354690e+00	1.723863621057074e+00
43	13	5.488240869533866e+00	1.723863621057074e+00
43	14	5.688229718701429e+00	1.723863621057074e+00
43	15	5.841510679880605e+00	1.723863621057075e+00
44	0	5.923195202472336e+00	1.217312849531161e+00
44	1	6.076476163651513e+00	1.217312849531161e+00
44	2	6.276465012819076e+00	1.217312849531161e+00
44	3	6.429745973998251e+00	1.217312849531161e+00
44	4	5.923195202472338e+00	1.370593810710337e+00
44	5	6.076476163651515e+00	1.370593810710337e+00
44	6	6.276465012819076e+00	1.370593810710336e+00
44	7	6.429745973998251e+00	1.370593810710337e+00
44	8	5.923195202472337e+00	1.570582659877899e+00
44	9	6.076476163651515e+00	1.570582659877899e+00
44	10	6.276465012819076e+00	1.570582659877899e+00
44	11	6.429745973998251e+00	1.570582659877899e+00
44	12	5.923195202472337e+00	1.723863621057075e+00
44	13	6.076476163651512e+00	1.723863621057075e+00
44	14	6.276465012819076e+00	1.723863621057074e+00
44	15	6.429745973998250e+00	1.723863621057074e+00
45	0	6.511430496589985e+00	1.217312849531161e+00
45	1	6.664711457769160e+00	1.217312849531161e+00
45	2	6.864700306936724e+00	1.217312849531161e+00
45	3	7.017981268115899e+00	1.217312849531161e+00
45	4	6.511430496589985e+00	1.370593810710337e+00
45	5	6.664711457769162e+00	1.370593810710337e+00
45	6	6.864700306936724e+00	1.370593810710336e+00
45	7	7.017981268115896e+00	1.370593810710336e+00
45	8	6.511430496589985e+00	1.570582659877899e+00
45	9	6.664711457769162e+00	1.570582659877900e+00
45	10	6.864700306936723e+00	1.570582659877899e+00
45	11	7.017981268115896e+00	1.570582659877899e+00
45	12	6.511430496589987e+00	1.723863621057075e+00
45	13	6.664711457769160e+00	1.723863621057074e+00
45	14	6.864700306936721e+00	1.723863621057074e+00
45	15	7.017981268115899e+00	1.723863621057075e+00
46	0	7.099665790707634e+00	1.217312849531161e+00
46	1	7.252946751886808e+00	1.217312849531161e+00
46	2	7.452935601054370e+00	1.217312849531161e+00
46	3	7.606216562233545e+00	1.217312849531161e+00
46	4	7.099665790707633e+00	1.370593810710337e+00
46	5	7.252946751886806e+00	1.370593810710336e+00
46	6	7.452935601054370e+00	1.370593810710337e+00
46	7	7.606216562233544e+00	1.370593810710337e+00
46	8	7.099665790707632e+00	1.570582659877899e+00
46	9	7.252946751886808e+00	1.570582659877899e+00
46	10	7.452935601054371e+00	1.570582659877899e+00
46	11	7.606216562233545e+00	1.570582659877900e+00
46	12	7.099665790707632e+00	1.723863621057075e+00
46	13	7.252946751886807e+00	1.723863621057074e+00
46	14	7.452935601054368e+00	1.723863621057074e+00
46	15	7.606216562233545e+00	1.723863621057075e+00
47	0	7.687901084825279e+00	1.217312849531161e+00
47	1	7.841182046004453e+00	1.217312849531161e+00
47	2	8.041170895172016e+00	1.217312849531161e+00
47	3	8.194451856351192e+00	1.217312849531161e+00
47	4	7.687901084825278e+00	1.370593810710337e+00
47	5	7.841182046004454e+00	1.370593810710337e+00
47	6	8.041170895172016e+00	1.370593810710336e+00
47	7	8.194451856351193e+00	1.370593810710337e+00
47	8	7.687901084825278e+00	1.570582659877899e+00
47	9	7.841182046004455e+00	1.570582659877900e+00
47	10	8.041170895172019e+00	1.570582659877900e+00
47	11	8.194451856351192e+00	1.570582659877899e+00
47	12	7.687901084825279e+00	1.723863621057075e+00
47	13	7.841182046004452e+00	1.723863621057074e+00
47	14	8.041170895172016e+00	1.723863621057074e+00
47	15	8.194451856351193e+00	1.723863621057075e+00
48	0	8.276136378942926e+00	1.217312849531161e+00
48	1	8.429417340122100e+00	1.217312849531161e+00
48	2	8.629406189289664e+00	1.217312849531161e+00
48	3	8.782687150468838e+00	1.217312849531161e+00
48	4	8.276136378942926e+00	1.370593810710337e+00
48	5	8.429417340122100e+00	1.370593810710337e+00
48	6	8.629406189289664e+00	1.370593810710336e+00
48	7	8.782687150468838e+00	1.370593810710337e+00
48	8	8.276136378942923e+00	1.570582659877899e+00
48	9	8.429417340122102e+00	1.570582659877899e+00
48	10	8.629406189289666e+00	1.570582659877900e+00
48	11	8.782687150468838e+00	1.570582659877899e+00
48	12	8.276136378942928e+00	1.723863621057075e+00
48	13	8.429417340122097e+00	1.723863621057073e+00
48	14	8.629406189289666e+00	1.723863621057074e+00
48	15	8.782687150468840e+00	1.723863621057075e+00
49	0	8.864371673060575e+00	1.217312849531161e+00
49	1	9.017652634239747e+00	1.217312849531161e+00
49	2	9.217641483407311e+00	1.217312849531161e+00
49	3	9.370922444586487e+00	1.217312849531161e+00
49	4	8.864371673060573e+00	1.370593810710337e+00
49	5	9.017652634239749e+00	1.370593810710337e+00
49	6	9.217641483407309e+00	1.370593810710336e+00
49	7	9.370922444586489e+00	1.370593810710337e+00
49	8	8.864371673060569e+00	1.570582659877899e+00
49	9	9.017652634239749e+00	1.570582659877899e+00
49	10	9.217641483407311e+00	1.570582659877899e+00
49	11	9.370922444586485e+00	1.570582659877899e+00
49	12	8.864371673060571e+00	1.723863621057075e+00
49	13	9.017652634239749e+00	1.723863621057075e+00
49	14	9.217641483407309e+00	1.723863621057074e+00
49	15	9.370922444586487e+00	1.723863621057075e+00
50	0	9.452606967178221e+00	1.217312849531161e+00
50	1	9.605887928357397e+00	1.217312849531161e+00
50	2	9.805876777524960e+00	1.217312849531162e+00
50	3	9.959157738704134e+00	1.217312849531161e+00
50	4	9.452606967178221e+00	1.370593810710337e+00
50	5	9.605887928357394e+00	1.370593810710336e+00
50	6	9.805876777524961e+00	1.370593810710336e+00
50	7	9.959157738704132e+00	1.370593810710336e+00
50	8	9.452606967178221e+00	1.570582659877899e+00
50	9	9.605887928357392e+00	1.570582659877899e+00
50	10	9.805876777524958e+00	1.570582659877899e+00
50	11	9.959157738704134e+00	1.570582659877899e+00
50	12	9.452606967178221e+00	1.723863621057075e+00
50	13	9.605887928357395e+00	1.723863621057074e+00
50	14	9.805876777524960e+00	1.723863621057075e+00
50	15	9.959157738704135e+00	1.723863621057074e+00
51	0	4.084226129586689e-02	1.805548143648808e+00
51	1	1.941232224750423e-01	1.805548143648808e+00
51	2	3.941120716426049e-01	1.805548143648808e+00
51	3	5.473930328217803e-01	1.805548143648809e+00
51	4	4.084226129586689e-02	1.958829104827983e+00
51	5	1.941232224750423e-01	1.958829104827984e+00
51	6	3.941120716426048e-01	1.958829104827984e+00
51	7	5.473930328217803e-01	1.958829104827984e+00
51	8	4.084226129586688e-02	2.158817953995546e+00
51	9	1.941232224750424e-01	2.158817953995547e+00
51	10	3.941120716426048e-01	2.158817953995546e+00
51	11	5.473930328217802e-01	2.158817953995546e+00
51	12	4.084226129586689e-02	2.312098915174722e+00
51	13	1.941232224750423e-01	2.312098915174722e+00
51	14	3.941120716426048e-01	2.312098915174722e+00
51	15	5.473930328217802e-01	2.312098915174722e+00
52	0	6.290775554135140e-01	1.805548143648809e+00
52	1	7.823585165926894e-01	1.805548143648809e+00
52	2	9.823473657602518e-01	1.805548143648809e+00
52	3	1.135628326939427e+00	1.805548143648808e+00
52	4	6.290775554135138e-01	1.958829104827984e+00
52	5	7.823585165926895e-01	1.958829104827984e+00
52	6	9.823473657602518e-01	1.958829104827984e+00
52	7	1.135628326939427e+00	1.958829104827983e+00
52	8	6.290775554135140e-01	2.158817953995546e+00
52	9	7.823585165926894e-01	2.158817953995547e+00
52	10	9.823473657602519e-01	2.158817953995547e+00
52	11	1.135628326939428e+00	2.158817953995547e+00
52	12	6.290775554135142e-01	2.312098915174722e+00
52	13	7.823585165926895e-01	2.312098915174722e+00
52	14	9.823473657602521e-01	2.312098915174722e+00
52	15	1.135628326939427e+00	2.312098915174721e+00
53	0	1.217312849531161e+00	1.805548143648809e+00
53	1	1.370593810710336e+00	1.805548143648808e+00
53	2	1.570582659877899e+00	1.805548143648808e+00
53	3	1.723863621057074e+00	1.805548143648808e+00
53	4	1.217312849531161e+00	1.958829104827984e+00
53	5	1.370593810710337e+00	1.958829104827983e+00
53	6	1.570582659877899e+00	1.958829104827984e+00
53	7	1.723863621057074e+00	1.958829104827984e+00
53	8	1.217312849531162e+00	2.158817953995547e+00
53	9	1.370593810710337e+00	2.158817953995547e+00
53	10	1.570582659877900e+00	2.158817953995547e+00
53	11	1.723863621057074e+00	2.158817953995547e+00
53	12	1.217312849531161e+00	2.312098915174722e+00
53	13	1.370593810710337e+00	2.312098915174722e+00
53	14	1.570582659877899e+00	2.312098915174722e+00
53	15	1.723863621057075e+00	2.312098915174722e+00
54	0	1.805548143648808e+00	1.805548143648808e+00
54	1	1.958829104827983e+00	1.805548143648808e+00
54	2	2.158817953995546e+00	1.805548143648808e+00
54	3	2.312098915174721e+00	1.805548143648808e+00
54	4	1.805548143648808e+00	1.958829104827984e+00
54	5	1.958829104827983e+00	1.958829104827984e+00
54	6	2.158817953995546e+00	1.958829104827983e+00
54	7	2.312098915174721e+00	1.958829104827984e+00
54	8	1.805548143648808e+00	2.158817953995547e+00
54	9	1.958829104827984e+00	2.158817953995547e+00
54	10	2.158817953995547e+00	2.158817953995547e+00
54	11	2.312098915174722e+00	2.158817953995547e+00
54	12	1.805548143648809e+00	2.312098915174722e+00
54	13	1.958829104827984e+00	2.312098915174722e+00
54	14	2.158817953995547e+00	2.312098915174722e+00
54	15	2.312098915174722e+00	2.312098915174722e+00
55	0	2.393783437766456e+00	1.805548143648808e+00
55	1	2.547064398945631e+00	1.805548143648808e+00
55	2	2.747053248113192e+00	1.805548143648808e+00
55	3	2.900334209292369e+00	1.805548143648808e+00
55	4	2.393783437766456e+00	1.958829104827984e+00
55	5	2.547064398945631e+00	1.958829104827984e+00
55	6	2.747053248113194e+00	1.958829104827984e+00
55	7	2.900334209292368e+00	1.958829104827983e+00
55	8	2.393783437766455e+00	2.158817953995547e+00
55	9	2.547064398945631e+00	2.158817953995547e+00
55	10	2.747053248113194e+00	2.158817953995547e+00
55	11	2.900334209292369e+00	2.158817953995547e+00
55	12	2.393783437766456e+00	2.312098915174722e+00
55	13	2.547064398945631e+00	2.312098915174721e+00
55	14	2.747053248113194e+00	2.312098915174722e+00
55	15	2.900334209292369e+00	2.312098915174722e+00
56	0	2.982018731884103e+00	1.805548143648808e+00
56	1	3.135299693063278e+00	1.805548143648808e+00
56	2	3.335288542230840e+00	1.805548143648808e+00
56	3	3.488569503410016e+00	1.805548143648808e+00
56	4	2.982018731884103e+00	1.958829104827984e+00
56	5	3.135299693063278e+00	1.958829104827983e+00
56	6	3.335288542230840e+00	1.958829104827984e+00
56	7	3.488569503410016e+00	1.958829104827984e+00
56	8	2.982018731884102e+00	2.158817953995546e+00
56	9	3.135299693063278e+00	2.158817953995547e+00
56	10	3.335288542230840e+00	2.158817953995547e+00
56	11	3.488569503410015e+00	2.158817953995547e+00
56	12	2.982018731884103e+00	2.312098915174721e+00
56	13	3.135299693063278e+00	2.312098915174722e+00
56	14	3.335288542230840e+00	2.312098915174722e+00
56	15	3.488569503410016e+00	2.312098915174722e+00
57	0	3.570254026001750e+00	1.805548143648809e+00
57	1	3.723534987180925e+00	1.805548143648808e+00
57	2	3.923523836348488e+00	1.805548143648808e+00
