xi	eta	x	y	stress_r	stress_theta
 3.5292000000e-02	 7.6469000000e-02	 1.0465162238e+00	 1.1612255827e-01	 2.6447510811e+00	 5.6804007188e-01
 3.5292000000e-02	 8.2352000000e-02	 1.0454673588e+00	 1.2521438663e-01	 3.1028267211e+00	-4.2355820719e-02
 3.5292000000e-02	 8.8235000000e-02	 1.0443359873e+00	 1.3432415275e-01	 3.4562297596e+00	-5.6806468341e-01
 3.5292000000e-02	 9.4118000000e-02	 1.0431215094e+00	 1.4345084964e-01	 3.6597747617e+00	-9.7028313788e-01
 3.5292000000e-02	 1.0000100000e-01	 1.0418233396e+00	 1.5259345380e-01	 3.6979630387e+00	-1.2390747753e+00
 3.5292000000e-02	 1.0588400000e-01	 1.0404409069e+00	 1.6175092552e-01	 3.5629835840e+00	-1.3713633988e+00
 3.5292000000e-02	 1.1176700000e-01	 1.0389736555e+00	 1.7092220902e-01	 3.2517137782e+00	-1.3679268988e+00
 3.5292000000e-02	 1.1765000000e-01	 1.0374210451e+00	 1.8010623270e-01	 2.7685044296e+00	-1.2361763077e+00
 4.1174000000e-02	 5.8820000000e-02	 1.0579653543e+00	 8.9709982704e-02	 4.1664038805e+00	 2.7243927063e-02
 4.1174000000e-02	 6.4703000000e-02	 1.0571535302e+00	 9.8817806043e-02	 3.0566962082e+00	 9.2122910830e-01
 4.1174000000e-02	 7.0586000000e-02	 1.0562604034e+00	 1.0794666255e-01	 2.4979940768e+00	 1.2757627286e+00
 4.1174000000e-02	 7.6469000000e-02	 1.0552853291e+00	 1.1709558758e-01	 2.8374737493e+00	 7.3602769579e-01
 4.1174000000e-02	 8.2352000000e-02	 1.0542276754e+00	 1.2626359937e-01	 3.2927804519e+00	 7.7343349394e-02
 4.1174000000e-02	 8.8235000000e-02	 1.0530868237e+00	 1.3544969924e-01	 3.6296951415e+00	-4.7249685342e-01
 4.1174000000e-02	 9.4118000000e-02	 1.0518621693e+00	 1.4465287173e-01	 3.8111708486e+00	-8.8225801954e-01
 4.1174000000e-02	 1.0000100000e-01	 1.0505531217e+00	 1.5387208479e-01	 3.8247922936e+00	-1.1447205433e+00
 4.1174000000e-02	 1.0588400000e-01	 1.0491591052e+00	 1.6310629000e-01	 3.6643832993e+00	-1.2582853635e+00
 4.1174000000e-02	 1.1176700000e-01	 1.0476795592e+00	 1.7235442272e-01	 3.3276441386e+00	-1.2246098635e+00
 4.1174000000e-02	 1.1765000000e-01	 1.0461139390e+00	 1.8161540236e-01	 2.8188481213e+00	-1.0513036817e+00
 4.7056000000e-02	 5.8820000000e-02	 1.0667567025e+00	 9.0455443500e-02	 4.2907275007e+00	 3.0851026551e-01
