要素番号	頂点番号	disp_x	disp_y
516	3	-4.131122412955056e-06	1.288878862368835e-04
517	0	-6.374319633606030e-06	1.228343634760539e-04
517	1	-6.208497476510795e-06	1.231466642217724e-04
517	2	-4.131122412955056e-06	1.288878862368835e-04
517	3	-3.970294705745996e-06	1.293065070160428e-04
518	0	-6.208497476510795e-06	1.231466642217724e-04
518	1	-6.167683201468447e-06	1.235849136824848e-04
518	2	-3.970294705745996e-06	1.293065070160428e-04
518	3	-3.902640999658701e-06	1.298309879940711e-04
519	0	-6.167683201468447e-06	1.235849136824848e-04
519	1	-6.222362846727769e-06	1.241434275692528e-04
519	2	-3.902640999658701e-06	1.298309879940711e-04
519	3	-3.905037303285488e-06	1.304604213481222e-04
520	0	-6.222362846727769e-06	1.241434275692528e-04
520	1	-6.348014135675816e-06	1.248172756125576e-04
520	2	-3.905037303285488e-06	1.304604213481222e-04
520	3	-3.958354797571554e-06	1.311913852072244e-04
521	0	-6.348014135675816e-06	1.248172756125576e-04
521	1	-6.523504262826533e-06	1.255995698282834e-04
521	2	-3.958354797571554e-06	1.311913852072244e-04
521	3	-4.046092086233047e-06	1.320197194654970e-04
522	0	-6.523504262826535e-06	1.255995698282833e-04
522	1	-6.727761144929766e-06	1.264808582306133e-04
522	2	-4.046092086233046e-06	1.320197194654970e-04
522	3	-4.158844350094898e-06	1.329424978733207e-04
523	0	-6.727761144929766e-06	1.264808582306133e-04
523	1	-6.943871681048250e-06	1.274512177522196e-04
523	2	-4.158844350094898e-06	1.329424978733207e-04
523	3	-4.284838997544724e-06	1.339533048588945e-04
524	0	-6.943871681048250e-06	1.274512177522196e-04
524	1	-7.150440741280535e-06	1.284991874286389e-04
524	2	-4.284838997544724e-06	1.339533048588945e-04
524	3	-4.425987537613712e-06	1.350509506652420e-04
525	0	-7.150440741280535e-06	1.284991874286389e-04
525	1	-7.337308532983894e-06	1.296125268653084e-04
525	2	-4.425987537613712e-06	1.350509506652420e-04
525	3	-4.577424388255153e-06	1.362252898730421e-04
526	0	-7.337308532983894e-06	1.296125268653084e-04
526	1	-7.479126142397416e-06	1.307705041155689e-04
526	2	-4.577424388255153e-06	1.362252898730421e-04
526	3	-4.761896432173200e-06	1.374691816468030e-04
527	0	-1.188142121250271e-05	1.281510834921968e-04
527	1	-9.486077132438019e-06	1.282125469057319e-04
527	2	-7.871428689005331e-06	1.307621506523739e-04
527	3	-6.197319029734059e-06	1.313160063543508e-04
528	0	-9.486077132438020e-06	1.282125469057319e-04
528	1	-7.728821651892543e-06	1.282050324224512e-04
528	2	-6.197319029734059e-06	1.313160063543507e-04
528	3	-4.967549268930781e-06	1.316723854559848e-04
529	0	-7.728821651892543e-06	1.282050324224512e-04
529	1	-6.443012105773090e-06	1.282022877160867e-04
529	2	-4.967549268930781e-06	1.316723854559848e-04
529	3	-4.068851215488070e-06	1.319437442416222e-04
530	0	-6.443012105773091e-06	1.282022877160867e-04
530	1	-5.517423777403281e-06	1.282464667723142e-04
530	2	-4.068851215488071e-06	1.319437442416222e-04
530	3	-3.417127571448379e-06	1.321938408318781e-04
531	0	-5.517423777403281e-06	1.282464667723142e-04
531	1	-4.861747569158746e-06	1.283638085306928e-04
531	2	-3.417127571448379e-06	1.321938408318781e-04
531	3	-2.954853919398239e-06	1.324695001904138e-04
532	0	-4.861747569158746e-06	1.283638085306928e-04
532	1	-4.416401721010305e-06	1.285765781495911e-04
532	2	-2.954853919398239e-06	1.324695001904138e-04
532	3	-2.635093551375273e-06	1.328002151526505e-04
533	0	-4.416401721010305e-06	1.285765781495912e-04
533	1	-4.131122412955056e-06	1.288878862368835e-04
533	2	-2.635093551375273e-06	1.328002151526505e-04
533	3	-2.425482747902562e-06	1.332019953629891e-04
534	0	-4.131122412955056e-06	1.288878862368835e-04
534	1	-3.970294705745996e-06	1.293065070160428e-04
534	2	-2.425482747902562e-06	1.332019953629891e-04
534	3	-2.298545321794484e-06	1.336840593471972e-04
535	0	-3.970294705745996e-06	1.293065070160428e-04
535	1	-3.902640999658701e-06	1.298309879940711e-04
535	2	-2.298545321794484e-06	1.336840593471972e-04
535	3	-2.235317446059448e-06	1.342513992892788e-04
536	0	-3.902640999658701e-06	1.298309879940711e-04
536	1	-3.905037303285488e-06	1.304604213481222e-04
536	2	-2.235317446059448e-06	1.342513992892788e-04
536	3	-2.218989351923292e-06	1.349051720877735e-04
537	0	-3.905037303285488e-06	1.304604213481222e-04
537	1	-3.958354797571554e-06	1.311913852072244e-04
537	2	-2.218989351923292e-06	1.349051720877735e-04
537	3	-2.238058787335771e-06	1.356432942591611e-04
538	0	-3.958354797571554e-06	1.311913852072244e-04
538	1	-4.046092086233047e-06	1.320197194654970e-04
538	2	-2.238058787335771e-06	1.356432942591611e-04
538	3	-2.282478759789139e-06	1.364642551514053e-04
539	0	-4.046092086233046e-06	1.320197194654970e-04
539	1	-4.158844350094898e-06	1.329424978733207e-04
539	2	-2.282478759789140e-06	1.364642551514053e-04
539	3	-2.347675115308717e-06	1.373587441715534e-04
540	0	-4.158844350094898e-06	1.329424978733207e-04
540	1	-4.284838997544724e-06	1.339533048588945e-04
540	2	-2.347675115308717e-06	1.373587441715534e-04
540	3	-2.430397786856223e-06	1.383269118058424e-04
541	0	-4.284838997544724e-06	1.339533048588945e-04
541	1	-4.425987537613712e-06	1.350509506652420e-04
541	2	-2.430397786856223e-06	1.383269118058424e-04
541	3	-2.534703899428969e-06	1.393618928288962e-04
542	0	-4.425987537613712e-06	1.350509506652420e-04
542	1	-4.577424388255153e-06	1.362252898730421e-04
542	2	-2.534703899428969e-06	1.393618928288962e-04
542	3	-2.675131250702013e-06	1.404581359805525e-04
543	0	-4.577424388255153e-06	1.362252898730421e-04
543	1	-4.761896432173200e-06	1.374691816468030e-04
543	2	-2.675131250702013e-06	1.404581359805525e-04
543	3	-2.867524129083269e-06	1.416193506099757e-04
544	0	-7.871428689005331e-06	1.307621506523739e-04
544	1	-6.197319029734059e-06	1.313160063543508e-04
544	2	-3.892593474409849e-06	1.322745311571437e-04
544	3	-3.039579016705808e-06	1.331274250176171e-04
545	0	-6.197319029734059e-06	1.313160063543507e-04
545	1	-4.967549268930781e-06	1.316723854559848e-04
545	2	-3.039579016705808e-06	1.331274250176171e-04
545	3	-2.412102328415142e-06	1.337063177462536e-04
546	0	-4.967549268930781e-06	1.316723854559848e-04
546	1	-4.068851215488070e-06	1.319437442416222e-04
546	2	-2.412102328415142e-06	1.337063177462536e-04
546	3	-1.953956735575738e-06	1.341415390215122e-04
547	0	-4.068851215488071e-06	1.319437442416222e-04
547	1	-3.417127571448379e-06	1.321938408318781e-04
547	2	-1.953956735575739e-06	1.341415390215123e-04
547	3	-1.619979135659772e-06	1.345157304941487e-04
548	0	-3.417127571448379e-06	1.321938408318781e-04
548	1	-2.954853919398239e-06	1.324695001904138e-04
548	2	-1.619979135659772e-06	1.345157304941487e-04
548	3	-1.382870618593071e-06	1.348835072290274e-04
549	0	-2.954853919398239e-06	1.324695001904138e-04
549	1	-2.635093551375273e-06	1.328002151526505e-04
549	2	-1.382870618593071e-06	1.348835072290274e-04
549	3	-1.217105228671665e-06	1.352818600174948e-04
550	0	-2.635093551375273e-06	1.328002151526505e-04
550	1	-2.425482747902562e-06	1.332019953629891e-04
550	2	-1.217105228671665e-06	1.352818600174948e-04
550	3	-1.107067560602838e-06	1.357314328003007e-04
551	0	-2.425482747902562e-06	1.332019953629891e-04
551	1	-2.298545321794484e-06	1.336840593471972e-04
551	2	-1.107067560602838e-06	1.357314328003007e-04
551	3	-1.039139267034222e-06	1.362467345697573e-04
552	0	-2.298545321794484e-06	1.336840593471972e-04
552	1	-2.235317446059448e-06	1.342513992892788e-04
552	2	-1.039139267034222e-06	1.362467345697573e-04
552	3	-1.002960679995097e-06	1.368338433528393e-04
553	0	-2.235317446059448e-06	1.342513992892788e-04
553	1	-2.218989351923292e-06	1.349051720877735e-04
553	2	-1.002960679995097e-06	1.368338433528393e-04
553	3	-9.916791315193565e-07	1.374959764063417e-04
554	0	-2.218989351923292e-06	1.349051720877735e-04
554	1	-2.238058787335771e-06	1.356432942591611e-04
554	2	-9.916791315193565e-07	1.374959764063417e-04
554	3	-9.992483468680285e-07	1.382319099690418e-04
555	0	-2.238058787335771e-06	1.356432942591611e-04
555	1	-2.282478759789139e-06	1.364642551514053e-04
555	2	-9.992483468680285e-07	1.382319099690418e-04
555	3	-1.024391161747757e-06	1.390406134976253e-04
556	0	-2.282478759789140e-06	1.364642551514053e-04
556	1	-2.347675115308717e-06	1.373587441715534e-04
556	2	-1.024391161747757e-06	1.390406134976255e-04
556	3	-1.063619769126895e-06	1.399161713073564e-04
557	0	-2.347675115308717e-06	1.373587441715534e-04
557	1	-2.430397786856223e-06	1.383269118058424e-04
557	2	-1.063619769126895e-06	1.399161713073564e-04
557	3	-1.120888684931787e-06	1.408549844576855e-04
558	0	-2.430397786856223e-06	1.383269118058424e-04
558	1	-2.534703899428969e-06	1.393618928288962e-04
558	2	-1.120888684931787e-06	1.408549844576855e-04
558	3	-1.192976656133907e-06	1.418514855168478e-04
559	0	-2.534703899428969e-06	1.393618928288962e-04
559	1	-2.675131250702013e-06	1.404581359805525e-04
559	2	-1.192976656133907e-06	1.418514855168478e-04
559	3	-1.277375831747882e-06	1.428978465673878e-04
560	0	-2.675131250702013e-06	1.404581359805525e-04
560	1	-2.867524129083269e-06	1.416193506099757e-04
560	2	-1.277375831747882e-06	1.428978465673878e-04
560	3	-1.372755611717774e-06	1.439951749611277e-04
561	0	-3.892593474409849e-06	1.322745311571437e-04
561	1	-3.039579016705808e-06	1.331274250176171e-04
561	2	-3.213994296723942e-20	1.327594354061987e-04
561	3	-3.627741561153104e-20	1.337102298818627e-04
562	0	-3.039579016705808e-06	1.331274250176171e-04
562	1	-2.412102328415142e-06	1.337063177462536e-04
562	2	-3.627741561153104e-20	1.337102298818627e-04
562	3	-3.917780050417274e-20	1.343621781045727e-04
563	0	-2.412102328415142e-06	1.337063177462536e-04
563	1	-1.953956735575738e-06	1.341415390215122e-04
563	2	-3.917780050417274e-20	1.343621781045727e-04
563	3	-4.132503508786688e-20	1.348508423067410e-04
564	0	-1.953956735575739e-06	1.341415390215123e-04
564	1	-1.619979135659772e-06	1.345157304941487e-04
564	2	-4.132503508786689e-20	1.348508423067411e-04
564	3	-4.220578248237326e-20	1.352653179169582e-04
565	0	-1.619979135659772e-06	1.345157304941487e-04
565	1	-1.382870618593071e-06	1.348835072290274e-04
565	2	-4.220578248237326e-20	1.352653179169582e-04
565	3	-4.156318995699584e-20	1.356634234541252e-04
566	0	-1.382870618593071e-06	1.348835072290274e-04
566	1	-1.217105228671665e-06	1.352818600174948e-04
566	2	-4.156318995699584e-20	1.356634234541252e-04
566	3	-4.044051069529065e-20	1.360835144240079e-04
567	0	-1.217105228671665e-06	1.352818600174948e-04
567	1	-1.107067560602838e-06	1.357314328003007e-04
567	2	-4.044051069529065e-20	1.360835144240079e-04
567	3	-3.827976286835566e-20	1.365487904546677e-04
568	0	-1.107067560602838e-06	1.357314328003007e-04
568	1	-1.039139267034222e-06	1.362467345697573e-04
568	2	-3.827976286835566e-20	1.365487904546677e-04
568	3	-3.572257885112610e-20	1.370741881626533e-04
569	0	-1.039139267034222e-06	1.362467345697573e-04
569	1	-1.002960679995097e-06	1.368338433528393e-04
569	2	-3.572257885112610e-20	1.370741881626533e-04
569	3	-3.332838346823385e-20	1.376672375205490e-04
570	0	-1.002960679995097e-06	1.368338433528393e-04
570	1	-9.916791315193565e-07	1.374959764063417e-04
570	2	-3.332838346823385e-20	1.376672375205490e-04
570	3	-3.063434357214133e-20	1.383321372600010e-04
571	0	-9.916791315193565e-07	1.374959764063417e-04
571	1	-9.992483468680285e-07	1.382319099690418e-04
571	2	-3.063434357214133e-20	1.383321372600010e-04
571	3	-2.820842439159737e-20	1.390698840102175e-04
572	0	-9.992483468680285e-07	1.382319099690418e-04
572	1	-1.024391161747757e-06	1.390406134976253e-04
572	2	-2.820842439159737e-20	1.390698840102175e-04
572	3	-2.652415761083163e-20	1.398807418582778e-04
573	0	-1.024391161747757e-06	1.390406134976255e-04
573	1	-1.063619769126895e-06	1.399161713073564e-04
573	2	-2.652415761083163e-20	1.398807418582778e-04
573	3	-2.523219775499489e-20	1.407650010314459e-04
574	0	-1.063619769126895e-06	1.399161713073564e-04
574	1	-1.120888684931787e-06	1.408549844576855e-04
574	2	-2.523219775499489e-20	1.407650010314459e-04
574	3	-2.475112067170861e-20	1.417247892370980e-04
575	0	-1.120888684931787e-06	1.408549844576855e-04
575	1	-1.192976656133907e-06	1.418514855168478e-04
575	2	-2.475112067170861e-20	1.417247892370980e-04
575	3	-2.524361500357980e-20	1.427688406408826e-04
576	0	-1.192976656133907e-06	1.418514855168478e-04
576	1	-1.277375831747882e-06	1.428978465673878e-04
576	2	-2.524361500357980e-20	1.427688406408826e-04
576	3	-2.605016531801951e-20	1.439246307829693e-04
577	0	-1.277375831747882e-06	1.428978465673878e-04
577	1	-1.372755611717774e-06	1.439951749611277e-04
577	2	-2.605016531801951e-20	1.439246307829693e-04
577	3	-2.727983874831802e-20	1.452533866999763e-04
